employee_id,first_name,last_name,age,status,full_date,salary,email,phone,performance,remote_work,department,location
EMP1856,Heidi,Williams,25.0,Inactive,2021-03-23,92977.64,heidi.williams@example.com,4768-169-956,Excellent,False,Admin,Illinois
EMP1857,Heidi,Williams,35.0,Active,2020-05-24,89994.12,heidi.williams@example.com,6071-748-10,Good,True,Cloud Tech,Texas
EMP1858,Heidi,Johnson,25.0,Pending,2023-08-04,50060.73,heidi.johnson@example.com,3176-539-704,Poor,False,Finance,New York
EMP1859,Grace,Davis,35.0,Inactive,2022-03-12,90224.82,grace.davis@example.com,4873-961-028,Excellent,False,Admin,Nevada
EMP1860,Heidi,Brown,40.0,Pending,2024-05-18,106859.3,heidi.brown@example.com,8718-274-95,Good,False,Finance,Florida
EMP1861,David,Smith,25.0,Inactive,2020-09-05,89707.07,david.smith@example.com,8049-187-273,Good,False,Finance,Nevada
EMP1862,Frank,Johnson,35.0,Inactive,2020-04-23,94259.08,frank.johnson@example.com,2049-561-212,Excellent,True,DevOps,California
EMP1863,Bob,Johnson,35.0,Active,2024-09-18,82174.75,bob.johnson@example.com,7730-626-041,Excellent,False,Sales,California
EMP1864,David,Brown,30.0,Inactive,2023-09-15,63370.22,david.brown@example.com,3597-371-121,Excellent,False,Sales,Texas
EMP1865,Bob,Smith,35.0,Pending,2022-06-15,101472.69,bob.smith@example.com,2990-775-607,Good,True,Finance,Texas
EMP1866,David,Jones,25.0,Active,2022-09-28,77213.73,david.jones@example.com,5816-704-685,Good,False,DevOps,Illinois
EMP1867,Eva,Miller,40.0,Active,2020-03-16,73749.96,eva.miller@example.com,1114-576-831,Poor,True,Sales,Florida
EMP1868,Alice,Davis,40.0,Pending,2023-09-28,86618.37,alice.davis@example.com,1021-923-784,Average,False,Cloud Tech,New York
EMP1869,Charlie,Miller,,Active,2024-02-15,59911.33,charlie.miller@example.com,8471-296-179,Excellent,True,Admin,Texas
EMP1870,Heidi,Jones,,Pending,2023-08-21,59137.64,heidi.jones@example.com,3324-260-507,Good,False,Cloud Tech,New York
EMP1871,Alice,Garcia,35.0,Pending,2020-12-15,108474.65,alice.garcia@example.com,1849-804-24,Good,True,Cloud Tech,Florida
EMP1872,Bob,Johnson,25.0,Pending,2021-03-27,54417.71,bob.johnson@example.com,3733-777-311,Excellent,False,Finance,Illinois
EMP1873,Frank,Smith,40.0,Pending,2023-03-25,88211.94,frank.smith@example.com,6881-228-216,Average,False,HR,Texas
EMP1874,David,Johnson,25.0,Inactive,2020-05-09,58452.18,david.johnson@example.com,8192-365-345,Excellent,True,Sales,New York
EMP1875,Grace,Williams,30.0,Pending,2020-12-03,80706.28,grace.williams@example.com,6056-035-66,Average,True,DevOps,California
EMP1876,Alice,Johnson,30.0,Pending,2022-02-09,,alice.johnson@example.com,9327-986-238,Good,True,Cloud Tech,Nevada
EMP1877,Heidi,Johnson,25.0,Active,2020-07-01,99471.89,heidi.johnson@example.com,8471-690-617,Average,True,Cloud Tech,Texas
EMP1878,Eva,Jones,40.0,Pending,2020-09-16,64431.22,eva.jones@example.com,1205-464-753,Poor,False,DevOps,Florida
EMP1879,Heidi,Jones,40.0,Pending,2023-11-17,52633.48,heidi.jones@example.com,8954-787-697,Good,False,Admin,New York
EMP1880,Heidi,Jones,,Inactive,2021-12-13,79315.01,heidi.jones@example.com,9992-751-757,Poor,True,Cloud Tech,Nevada
EMP1881,David,Miller,25.0,Pending,2022-01-11,110391.17,david.miller@example.com,8914-444-982,Excellent,False,Sales,Texas
EMP1882,David,Williams,40.0,Active,2021-07-20,53714.83,david.williams@example.com,5539-354-357,Excellent,True,DevOps,Nevada
EMP1883,Charlie,Garcia,40.0,Active,2023-10-04,114587.11,charlie.garcia@example.com,6449-639-242,Excellent,True,Finance,New York
EMP1884,Frank,Garcia,35.0,Inactive,2021-11-15,93177.35,frank.garcia@example.com,5885-379-820,Average,False,Admin,Florida
EMP1885,Heidi,Jones,25.0,Active,2023-01-05,62312.13,heidi.jones@example.com,4339-527-535,Good,False,Cloud Tech,Nevada
EMP1886,Heidi,Smith,,Active,2024-01-17,81137.46,heidi.smith@example.com,7497-852-490,Excellent,False,Cloud Tech,Texas
EMP1887,Grace,Miller,30.0,Inactive,2021-04-16,104528.27,grace.miller@example.com,4168-601-346,Excellent,False,DevOps,Nevada
EMP1888,Bob,Brown,30.0,Active,2022-02-08,112395.56,bob.brown@example.com,7894-896-339,Good,False,DevOps,Florida
EMP1889,Heidi,Smith,25.0,Active,2023-06-02,81849.36,heidi.smith@example.com,6791-766-511,Excellent,False,Finance,New York
EMP1890,Charlie,Davis,40.0,Pending,2022-01-04,118288.91,charlie.davis@example.com,2150-014-187,Poor,False,DevOps,New York
EMP1891,Charlie,Davis,25.0,Active,2021-07-28,59555.1,charlie.davis@example.com,4216-309-000,Good,True,DevOps,Illinois
EMP1892,Heidi,Smith,40.0,Active,2024-12-20,70661.31,heidi.smith@example.com,5944-633-398,Good,True,Admin,California
EMP1893,Charlie,Jones,,Active,2022-04-23,109988.16,charlie.jones@example.com,9485-320-894,Good,True,Sales,New York
EMP1894,David,Brown,,Inactive,2020-01-30,101101.24,david.brown@example.com,3263-890-218,Poor,True,Finance,Florida
EMP1895,David,Brown,30.0,Pending,2021-03-31,112427.58,david.brown@example.com,9471-136-336,Good,True,HR,Florida
EMP1896,Charlie,Miller,,Active,2020-03-23,119389.15,charlie.miller@example.com,9223-410-345,Poor,False,Cloud Tech,Florida
EMP1897,Alice,Brown,40.0,Inactive,2024-07-16,105861.23,alice.brown@example.com,9967-331-166,Good,True,Sales,Florida
EMP1898,Heidi,Davis,40.0,Pending,2024-03-22,50869.61,heidi.davis@example.com,7269-608-436,Average,True,Admin,Texas
EMP1899,David,Williams,30.0,Active,2023-08-19,,david.williams@example.com,6855-078-966,Excellent,True,HR,California
EMP1900,Eva,Jones,30.0,Pending,2024-03-10,90856.21,eva.jones@example.com,9352-196-262,Average,True,DevOps,Florida
EMP1901,Heidi,Brown,30.0,Active,2024-06-05,111008.63,heidi.brown@example.com,3556-434-368,Excellent,True,DevOps,Florida
EMP1902,Alice,Miller,25.0,Inactive,2022-12-23,52289.99,alice.miller@example.com,7093-170-694,Poor,True,Finance,Nevada
EMP1903,Eva,Davis,,Active,2024-06-01,97926.56,eva.davis@example.com,5607-676-163,Average,True,Sales,Illinois
EMP1904,Frank,Williams,25.0,Inactive,2024-12-23,53609.38,frank.williams@example.com,5345-472-238,Good,False,Sales,Nevada
EMP1905,Heidi,Johnson,,Inactive,2020-12-24,95372.09,heidi.johnson@example.com,8983-065-030,Excellent,False,Cloud Tech,California
EMP1906,David,Johnson,30.0,Pending,2020-08-20,95432.69,david.johnson@example.com,2198-041-846,Excellent,True,HR,New York
EMP1907,David,Williams,30.0,Inactive,2022-10-28,97615.87,david.williams@example.com,2426-423-641,Average,False,HR,California
EMP1908,Bob,Davis,35.0,Inactive,2022-10-23,86867.78,bob.davis@example.com,8131-909-247,Poor,False,HR,Florida
EMP1909,Eva,Miller,40.0,Pending,2023-11-20,106615.71,eva.miller@example.com,7623-039-110,Average,False,Sales,California
EMP1910,Bob,Williams,30.0,Active,2022-03-11,112856.21,bob.williams@example.com,4281-785-227,Poor,False,Finance,Texas
EMP1911,Bob,Jones,25.0,Active,2023-11-28,60356.78,bob.jones@example.com,2305-248-087,Poor,True,Admin,California
EMP1912,David,Jones,,Inactive,2022-05-03,117870.22,david.jones@example.com,6220-722-38,Excellent,False,DevOps,Texas
EMP1913,Charlie,Johnson,40.0,Inactive,2024-02-19,95127.91,charlie.johnson@example.com,5947-372-131,Average,False,HR,Florida
EMP1914,Bob,Brown,25.0,Pending,2021-11-18,78818.42,bob.brown@example.com,9016-204-786,Average,False,Admin,Illinois
EMP1915,Frank,Miller,40.0,Pending,2022-12-21,108933.55,frank.miller@example.com,6886-878-598,Poor,True,Sales,Nevada
EMP1916,Eva,Johnson,,Active,2024-06-04,68200.52,eva.johnson@example.com,6486-287-202,Average,True,Admin,California
EMP1917,Eva,Brown,25.0,Inactive,2022-07-22,116934.97,eva.brown@example.com,1954-196-663,Good,True,Admin,California
EMP1918,Charlie,Brown,,Active,2024-09-14,99567.78,charlie.brown@example.com,5057-303-626,Good,True,HR,New York
EMP1919,Charlie,Garcia,30.0,Active,2021-10-10,90216.76,charlie.garcia@example.com,9246-320-373,Average,True,Admin,Texas
EMP1920,Frank,Jones,30.0,Pending,2020-03-12,96588.73,frank.jones@example.com,7677-537-259,Average,True,Admin,Illinois
EMP1921,Charlie,Davis,35.0,Active,2022-12-28,71109.18,charlie.davis@example.com,3214-505-765,Poor,True,Finance,Illinois
EMP1922,Grace,Smith,40.0,Inactive,2020-11-15,50300.6,grace.smith@example.com,1945-887-070,Good,False,Admin,Florida
EMP1923,Frank,Davis,35.0,Pending,2023-09-27,60295.84,frank.davis@example.com,5534-820-127,Good,False,Finance,California
EMP1924,Heidi,Smith,35.0,Pending,2022-09-07,113012.21,heidi.smith@example.com,4008-385-075,Excellent,False,DevOps,Texas
EMP1925,Bob,Williams,35.0,Pending,2024-09-18,65425.54,bob.williams@example.com,5975-954-507,Poor,True,Cloud Tech,Florida
EMP1926,Frank,Jones,25.0,Active,2023-04-09,86850.37,frank.jones@example.com,9177-680-897,Excellent,True,Sales,Nevada
EMP1927,Eva,Brown,30.0,Pending,2024-10-05,81182.07,eva.brown@example.com,1265-742-230,Good,True,Cloud Tech,Texas
EMP1928,Bob,Miller,,Inactive,2021-10-12,92222.03,bob.miller@example.com,9646-300-401,Poor,True,Finance,New York
EMP1929,Alice,Smith,35.0,Pending,2024-10-14,79934.83,alice.smith@example.com,3693-626-893,Average,True,Finance,New York
EMP1930,Alice,Davis,35.0,Inactive,2022-07-01,111201.12,alice.davis@example.com,3012-047-136,Poor,False,HR,California
EMP1931,Heidi,Brown,40.0,Active,2024-07-08,100960.05,heidi.brown@example.com,2711-759-573,Average,False,Finance,California
EMP1932,Grace,Smith,30.0,Active,2020-10-21,64544.87,grace.smith@example.com,9885-582-983,Average,True,Sales,Illinois
EMP1933,Frank,Smith,25.0,Active,2020-01-14,78662.24,frank.smith@example.com,9330-674-583,Poor,True,Sales,Florida
EMP1934,Grace,Garcia,30.0,Pending,2023-03-09,102867.06,grace.garcia@example.com,7609-441-282,Average,True,Sales,Florida
EMP1935,Charlie,Smith,40.0,Inactive,2020-03-27,107595.95,charlie.smith@example.com,3372-188-565,Excellent,True,HR,Illinois
EMP1936,Eva,Miller,40.0,Inactive,2021-04-04,,eva.miller@example.com,6954-132-970,Good,False,Sales,Nevada
EMP1937,Eva,Jones,35.0,Inactive,2020-09-11,95766.91,eva.jones@example.com,5066-626-704,Average,True,DevOps,Nevada
EMP1938,Grace,Miller,30.0,Pending,2021-05-16,51990.98,grace.miller@example.com,5143-776-935,Excellent,True,Finance,Nevada
EMP1939,Heidi,Johnson,25.0,Inactive,2023-04-05,83634.01,heidi.johnson@example.com,6343-925-294,Average,True,Sales,Nevada
EMP1940,Eva,Brown,40.0,Inactive,2022-11-15,,eva.brown@example.com,9611-110-285,Good,True,DevOps,Texas
EMP1941,Eva,Jones,30.0,Active,2021-10-16,82273.08,eva.jones@example.com,7120-072-023,Excellent,False,Sales,Texas
EMP1942,Frank,Garcia,30.0,Inactive,2022-05-09,94537.3,frank.garcia@example.com,5591-024-509,Good,True,Cloud Tech,California
EMP1943,Alice,Jones,35.0,Pending,2020-06-06,85970.65,alice.jones@example.com,9109-032-670,Good,True,HR,Illinois
EMP1944,Charlie,Jones,25.0,Pending,2021-10-22,111071.02,charlie.jones@example.com,4949-819-420,Excellent,False,Sales,New York
EMP1945,Eva,Davis,35.0,Pending,2022-01-12,56708.34,eva.davis@example.com,7942-817-933,Excellent,False,DevOps,Nevada
EMP1946,Charlie,Jones,25.0,Inactive,2022-02-02,104516.55,charlie.jones@example.com,6527-758-43,Excellent,False,Admin,Illinois
EMP1947,Charlie,Garcia,25.0,Pending,2021-03-28,108210.15,charlie.garcia@example.com,6634-533-721,Poor,True,Admin,New York
EMP1948,Bob,Miller,40.0,Active,2024-08-03,,bob.miller@example.com,1091-217-21,Excellent,True,Finance,Texas
EMP1949,Frank,Jones,35.0,Active,2024-07-31,80935.65,frank.jones@example.com,1455-937-660,Excellent,False,DevOps,California
EMP1950,Frank,Williams,30.0,Active,2024-03-04,107020.19,frank.williams@example.com,8943-705-262,Excellent,False,DevOps,California
EMP1951,Charlie,Brown,30.0,Active,2020-09-23,118677.67,charlie.brown@example.com,5100-462-775,Excellent,False,HR,New York
EMP1952,Bob,Jones,25.0,Inactive,2020-03-28,63744.57,bob.jones@example.com,5725-659-201,Average,False,Cloud Tech,Florida
EMP1953,Alice,Brown,40.0,Active,2020-05-15,,alice.brown@example.com,4617-520-237,Poor,False,Cloud Tech,California
EMP1954,Bob,Williams,25.0,Pending,2021-02-13,62934.73,bob.williams@example.com,9743-260-054,Good,False,Sales,New York
EMP1955,Bob,Williams,30.0,Pending,2021-12-13,74654.23,bob.williams@example.com,9550-178-331,Excellent,True,DevOps,California
EMP1956,David,Brown,,Active,2024-08-05,,david.brown@example.com,5848-689-992,Average,True,Sales,Texas
EMP1957,David,Smith,30.0,Pending,2020-01-09,118150.59,david.smith@example.com,6079-848-703,Average,True,HR,New York
EMP1958,David,Johnson,,Inactive,2023-11-30,91256.64,david.johnson@example.com,5069-176-798,Average,False,DevOps,Florida
EMP1959,Bob,Davis,30.0,Inactive,2021-03-14,85997.57,bob.davis@example.com,3593-744-038,Good,False,HR,Florida
EMP1960,Frank,Smith,25.0,Pending,2020-10-05,84707.12,frank.smith@example.com,4640-830-372,Excellent,False,Finance,Texas
EMP1961,Eva,Smith,,Active,2021-11-02,84559.9,eva.smith@example.com,6060-148-859,Poor,False,DevOps,Texas
EMP1962,Heidi,Miller,,Pending,2024-09-18,81076.91,heidi.miller@example.com,8490-793-883,Poor,False,DevOps,California
EMP1963,Eva,Davis,40.0,Inactive,2023-10-22,,eva.davis@example.com,1368-528-305,Average,False,Admin,Texas
EMP1964,Heidi,Davis,25.0,Pending,2023-09-10,97356.31,heidi.davis@example.com,1537-012-423,Good,True,Finance,Florida
EMP1965,Grace,Smith,40.0,Active,2024-02-27,114770.32,grace.smith@example.com,4626-325-143,Good,True,DevOps,Illinois
EMP1966,Bob,Jones,35.0,Active,2023-05-03,109082.07,bob.jones@example.com,8811-210-313,Good,False,Admin,California
EMP1967,David,Miller,40.0,Inactive,2024-04-15,99944.57,david.miller@example.com,2175-188-780,Poor,True,DevOps,Florida
EMP1968,Eva,Miller,40.0,Pending,2023-05-20,116509.72,eva.miller@example.com,7941-515-262,Average,False,HR,Florida
EMP1969,Eva,Williams,30.0,Active,2021-05-28,84253.9,eva.williams@example.com,8409-112-251,Excellent,True,Finance,Texas
EMP1970,Charlie,Garcia,25.0,Active,2024-08-27,54776.01,charlie.garcia@example.com,8837-505-660,Poor,False,Cloud Tech,Nevada
EMP1971,Charlie,Davis,40.0,Inactive,2020-11-08,71192.68,charlie.davis@example.com,8632-397-912,Average,False,Sales,Nevada
EMP1972,Bob,Smith,,Active,2021-08-24,96346.53,bob.smith@example.com,7876-553-006,Average,True,Finance,Florida
EMP1973,Eva,Williams,,Pending,2020-02-06,116680.63,eva.williams@example.com,3095-055-604,Excellent,True,HR,Illinois
EMP1974,Grace,Brown,25.0,Inactive,2024-10-12,76343.56,grace.brown@example.com,7121-988-191,Excellent,False,Finance,Florida
EMP1975,Alice,Johnson,30.0,Inactive,2024-12-16,99424.14,alice.johnson@example.com,7788-519-052,Excellent,False,Sales,Nevada
EMP1976,Charlie,Garcia,35.0,Inactive,2024-04-13,57656.74,charlie.garcia@example.com,4864-010-423,Good,True,DevOps,Florida
EMP1977,Heidi,Garcia,40.0,Pending,2020-04-24,77396.94,heidi.garcia@example.com,6245-618-516,Excellent,True,Sales,New York
EMP1978,Grace,Garcia,,Inactive,2021-10-18,54299.68,grace.garcia@example.com,4460-045-211,Average,False,DevOps,California
EMP1979,Charlie,Miller,35.0,Pending,2020-02-25,103563.58,charlie.miller@example.com,8991-511-454,Excellent,True,HR,Nevada
EMP1980,Grace,Brown,25.0,Inactive,2022-04-23,74588.85,grace.brown@example.com,1293-913-043,Average,False,Finance,California
EMP1981,David,Garcia,30.0,Pending,2020-06-22,113727.23,david.garcia@example.com,8818-984-840,Poor,False,DevOps,California
EMP1982,Eva,Brown,25.0,Active,2023-01-07,72828.18,eva.brown@example.com,6046-154-020,Good,False,HR,New York
EMP1983,Grace,Jones,,Inactive,2020-02-11,98717.09,grace.jones@example.com,1901-707-567,Poor,False,Sales,Florida
EMP1984,Frank,Garcia,40.0,Inactive,2023-03-18,56840.8,frank.garcia@example.com,1429-831-521,Poor,True,Sales,Florida
EMP1985,David,Johnson,35.0,Pending,2021-11-26,61663.91,david.johnson@example.com,9107-322-835,Average,True,Finance,Illinois
EMP1986,Grace,Brown,30.0,Active,2024-09-17,109523.4,grace.brown@example.com,8493-783-05,Poor,True,Finance,Nevada
EMP1987,Eva,Brown,25.0,Inactive,2024-07-05,65812.02,eva.brown@example.com,3963-845-268,Average,True,HR,Illinois
EMP1988,Bob,Johnson,,Inactive,2021-07-13,54708.88,bob.johnson@example.com,6944-391-648,Excellent,True,Cloud Tech,Illinois
EMP1989,Heidi,Garcia,40.0,Active,2023-08-27,107661.73,heidi.garcia@example.com,7016-934-291,Excellent,True,Admin,California
EMP1990,Eva,Johnson,40.0,Inactive,2021-02-13,79002.0,eva.johnson@example.com,9132-033-015,Average,True,DevOps,Illinois
EMP1991,Heidi,Brown,,Pending,2023-12-11,86135.69,heidi.brown@example.com,2341-903-105,Excellent,False,Admin,Texas
EMP1992,Heidi,Johnson,30.0,Inactive,2021-07-02,115601.4,heidi.johnson@example.com,1537-221-555,Good,True,DevOps,Nevada
EMP1993,Grace,Brown,,Active,2022-12-05,64045.36,grace.brown@example.com,6847-323-652,Poor,True,DevOps,Nevada
EMP1994,David,Brown,30.0,Inactive,2024-09-24,80477.21,david.brown@example.com,3774-604-066,Good,False,DevOps,Nevada
EMP1995,Bob,Jones,30.0,Inactive,2023-08-16,61240.9,bob.jones@example.com,2007-843-613,Poor,True,Finance,California
EMP1996,David,Smith,40.0,Active,2021-01-28,51939.29,david.smith@example.com,2442-607-818,Excellent,True,Admin,Texas
EMP1997,Eva,Brown,40.0,Inactive,2022-05-14,95284.54,eva.brown@example.com,7543-734-763,Good,False,Finance,Illinois
EMP1998,Charlie,Garcia,35.0,Inactive,2024-06-05,106247.67,charlie.garcia@example.com,2737-203-762,Excellent,True,Admin,Texas
EMP1999,Charlie,Williams,25.0,Active,2020-04-23,110170.88,charlie.williams@example.com,8821-458-413,Poor,True,DevOps,Florida
EMP2000,Charlie,Miller,25.0,Pending,2024-06-10,52615.44,charlie.miller@example.com,8460-191-343,Average,True,HR,Nevada
EMP2001,Eva,Davis,30.0,Inactive,2020-04-18,82547.26,eva.davis@example.com,3899-827-801,Average,False,DevOps,Illinois
EMP2002,Bob,Smith,35.0,Pending,2020-06-29,63049.22,bob.smith@example.com,5869-507-31,Good,True,Finance,Illinois
EMP2003,Frank,Smith,35.0,Pending,2023-02-15,115229.12,frank.smith@example.com,1464-493-698,Excellent,True,HR,California
EMP2004,Grace,Smith,25.0,Pending,2023-06-15,60687.63,grace.smith@example.com,9516-793-349,Excellent,False,DevOps,Illinois
EMP2005,Frank,Jones,30.0,Inactive,2022-03-19,67492.73,frank.jones@example.com,5573-857-367,Good,True,Finance,Illinois
EMP2006,Grace,Brown,,Inactive,2023-10-25,77821.79,grace.brown@example.com,1192-360-36,Average,False,HR,Illinois
EMP2007,Charlie,Jones,35.0,Active,2022-07-14,69146.95,charlie.jones@example.com,6811-872-332,Poor,False,DevOps,Texas
EMP2008,Grace,Brown,35.0,Inactive,2022-03-12,90224.82,grace.brown@example.com,5104-096-148,Good,True,Admin,Nevada
EMP2009,David,Garcia,,Pending,2024-06-11,62603.98,david.garcia@example.com,7315-391-148,Poor,False,Finance,Illinois
EMP2010,Bob,Jones,35.0,Active,2024-06-10,71148.27,bob.jones@example.com,8307-482-072,Average,False,Sales,Nevada
EMP2011,David,Jones,40.0,Inactive,2022-09-21,52031.74,david.jones@example.com,6511-893-939,Excellent,True,Admin,California
EMP2012,Grace,Miller,35.0,Inactive,2023-04-15,,grace.miller@example.com,6557-820-189,Average,False,DevOps,Florida
EMP2013,Eva,Williams,,Pending,2020-02-06,116680.63,eva.williams@example.com,4322-302-332,Good,False,HR,Illinois
EMP2014,Grace,Jones,30.0,Pending,2021-05-16,51990.98,grace.jones@example.com,2470-739-200,Excellent,True,Finance,Nevada
EMP2015,David,Miller,30.0,Active,2023-08-19,,david.miller@example.com,3546-212-759,Good,True,HR,California
EMP2016,David,Johnson,30.0,Inactive,2021-11-07,100215.06,david.johnson@example.com,2508-261-122,Good,True,Cloud Tech,Texas
EMP2017,Charlie,Williams,40.0,Active,2023-10-04,114587.11,charlie.williams@example.com,1261-632-487,Average,False,Finance,New York
EMP2018,Alice,Garcia,30.0,Inactive,2024-12-16,71318.79,alice.garcia@example.com,8995-729-892,Good,True,HR,Florida
EMP2019,Heidi,Jones,30.0,Pending,2021-02-22,77764.24,heidi.jones@example.com,7629-745-492,Average,False,DevOps,Illinois
